Longitude,Latitude,Var
18.25,46.75,4.5058317
18.25,47.25,4.430299
18.25,47.75,4.0371165
18.25,49.75,3.730381
18.25,50.75,4.3730874
18.25,51.25,3.9734967
18.25,51.75,3.2958078
18.25,52.25,3.1064208
18.25,52.75,2.9195514
18.25,53.25,3.4684868
18.25,53.75,3.8840675
18.25,54.25,3.7486455
18.75,-31.25,0.7248525
18.75,-30.75,0.5868603
18.75,42.75,4.2260666
18.75,43.25,3.9708405
18.75,43.75,4.5764246
18.75,44.25,4.2000976
18.75,44.75,3.692971
18.75,45.25,3.4389634
18.75,45.75,2.9577131
18.75,46.25,4.1185904
18.75,46.75,4.12037
18.75,47.25,3.7704735
18.75,47.75,4.3539033
18.75,48.25,5.9767027
18.75,50.25,3.9470272
18.75,50.75,4.3042
18.75,51.25,3.5150921
18.75,51.75,3.2950206
18.75,52.25,3.1849165
18.75,52.75,2.876255
18.75,53.25,3.1202638
18.75,53.75,3.6711478
19.25,-32.25,0.93871105
19.25,-31.75,1.1263614
19.25,-31.25,2.1500823
19.25,-30.75,0.6871313
19.25,42.75,4.4181404
19.25,43.25,4.3811173
19.25,43.75,4.8313622
19.25,44.25,4.0148067
19.25,44.75,2.9648628
19.25,45.25,3.0566165
19.25,45.75,2.5412643
19.25,46.25,3.6644788
19.25,46.75,3.2539666
19.25,47.25,3.695465
19.25,47.75,4.9970703
19.25,48.25,5.4082665
19.25,49.25,4.6512346
19.25,49.75,4.417481
19.25,50.25,4.0207562
19.25,50.75,3.9362323
19.25,51.25,3.8656726
19.25,51.75,3.2855024
19.25,52.25,2.8706565
19.25,52.75,3.3476486
19.25,53.25,3.296062
19.25,53.75,3.7812064
19.75,-32.75,0.42111287
19.75,-32.25,0.4153355
19.75,-31.75,0.65681934
19.75,-31.25,0.67303616
19.75,-30.75,0.5658604
19.75,40.75,2.5745745
19.75,41.25,2.710589
19.75,42.25,1.4260521
19.75,42.75,4.90023
19.75,43.25,4.7687473
19.75,43.75,4.567348
19.75,44.25,4.3078856
19.75,44.75,3.1436393
19.75,45.25,2.5487328
19.75,45.75,2.325761
19.75,46.25,3.4336433
19.75,46.75,3.4507358
19.75,47.25,3.74995
19.75,47.75,4.0215745
19.75,48.25,5.844419
19.75,49.25,4.279236
19.75,49.75,4.7186794
19.75,50.25,4.106433
19.75,50.75,4.0534687
19.75,51.25,3.9553974
19.75,51.75,3.209705
19.75,52.25,3.220431
19.75,52.75,3.1926785
19.75,53.25,3.5127008
19.75,53.75,3.8497114
20.25,-32.25,0.706314
20.25,-31.75,0.8917601
20.25,-31.25,0.3780776
20.25,-30.75,0.37628117
20.25,-28.75,0.39188477
20.25,-28.25,0.36270112
20.25,-27.75,0.36013952
20.25,-27.25,0.3527415
20.25,-26.75,0.43500894
20.25,40.25,2.1849065
20.25,40.75,2.0289528
20.25,41.25,1.9882712
20.25,41.75,1.4491599
20.25,42.25,5.5347724
20.25,42.75,5.414221
20.25,43.25,4.2541194
20.25,43.75,4.981387
20.25,44.25,4.538413
20.25,44.75,3.2888823
20.25,45.25,2.3891983
20.25,45.75,2.2759027
20.25,46.25,4.30248
20.25,46.75,3.9006858
20.25,47.25,3.2016873
20.25,47.75,3.8963928
20.25,48.25,5.518426
20.25,49.25,5.8834453
20.25,49.75,5.0863085
20.25,50.25,3.511524
