Longitude,Latitude,Var
28.75,-27.75,2.8380053
28.75,-27.25,3.0043414
28.75,-26.75,3.4499109
28.75,-26.25,3.562997
28.75,-25.75,2.8810232
28.75,-25.25,2.5812602
28.75,-24.75,2.6355934
28.75,-24.25,3.116596
28.75,-23.75,2.5729837
28.75,-23.25,1.4899122
28.75,-22.75,1.4690684
28.75,-22.25,1.6099753
29.25,-31.25,6.1834292
29.25,-30.75,4.2123227
29.25,-30.25,5.392309
29.25,-29.75,5.942876
29.25,-29.25,4.9171386
29.25,-28.75,5.165275
29.25,-28.25,3.9831522
29.25,-27.75,3.4381053
29.25,-27.25,3.577476
29.25,-26.75,3.7794864
29.25,-26.25,3.6853595
29.25,-25.75,2.7762818
29.25,-25.25,3.1451516
29.25,-24.75,2.492645
29.25,-24.25,2.7314467
29.25,-23.75,1.8051032
29.25,-23.25,1.7374531
29.25,-22.75,1.8965564
29.25,-22.25,1.6638141
29.75,-30.75,5.461597
29.75,-30.25,6.3134246
29.75,-29.75,6.9856052
29.75,-29.25,5.9380107
29.75,-28.75,4.962713
29.75,-28.25,4.7498116
29.75,-27.75,5.326717
29.75,-27.25,4.295574
29.75,-26.75,3.8517435
29.75,-26.25,3.743962
29.75,-25.75,3.3851871
29.75,-25.25,3.679578
29.75,-24.75,2.2581213
29.75,-24.25,2.147984
29.75,-23.75,1.9158785
29.75,-23.25,2.0714366
29.75,-22.75,2.0152256
29.75,-22.25,1.6087159
30.25,-30.25,7.615487
30.25,-29.75,7.6126323
30.25,-29.25,6.9068923
30.25,-28.75,5.024705
30.25,-28.25,4.2356234
30.25,-27.75,3.2848303
30.25,-27.25,4.9959373
30.25,-26.75,4.936226
30.25,-26.25,3.9984548
30.25,-25.75,4.26391
30.25,-25.25,4.5373387
30.25,-24.75,3.625027
30.25,-24.25,3.2708468
30.25,-23.75,5.194429
30.25,-23.25,4.0590816
30.25,-22.75,3.4700336
30.25,-22.25,1.7916036
30.75,-29.75,7.103021
30.75,-29.25,7.5120497
30.75,-28.75,6.8256607
30.75,-28.25,4.1656733
30.75,-27.75,5.3506904
30.75,-27.25,6.0731406
30.75,-26.75,6.121854
30.75,-26.25,5.338036
30.75,-25.75,5.318948
30.75,-25.25,7.7933097
30.75,-24.75,4.100664
30.75,-24.25,3.3951209
30.75,-23.75,3.738231
30.75,-23.25,3.1968184
30.75,-22.75,4.7608676
30.75,-22.25,2.6525097
31.25,-28.75,7.188514
31.25,-28.25,5.5105114
31.25,-27.75,5.903566
31.25,-27.25,5.440652
31.25,-25.75,7.584074
31.25,-25.25,4.6655855
31.25,-24.75,3.7859201
31.25,-24.25,3.4231365
31.25,-23.75,2.5940917
31.25,-22.25,3.9303558
31.75,-28.25,5.745131
31.75,-27.75,4.6649365
31.75,-27.25,5.1345534
31.75,-25.75,4.989366
31.75,-25.25,4.6541166
31.75,-24.75,3.975181
31.75,-24.25,2.8502355
31.75,-23.75,3.5124648
32.25,-27.75,5.0276675
32.25,-27.25,5.5839133
32.25,-26.75,6.350678
32.75,36.75,1.1844299
33.25,36.75,0.76608694
33.25,37.25,0.30507678
33.75,36.75,1.1235607
34.75,37.25,2.1788828
34.75,37.75,1.6052207
35.25,37.25,2.1969955
35.25,37.75,2.1396105
35.75,37.25,3.1813672
35.75,37.75,3.451339
35.75,38.25,2.6471655
36.25,35.75,4.0995135
36.25,36.25,2.0451128
36.25,37.25,3.8517861
36.25,37.75,4.0963693
36.25,38.25,1.6791543
36.75,36.25,1.4544978
36.75,36.75,1.9082371
36.75,37.25,2.8541505
36.75,37.75,2.4221823
36.75,38.25,1.3177166
37.25,36.75,0.7454355
37.25,37.25,1.0692587
37.25,37.75,1.0970216
37.25,38.25,1.8674258
37.75,36.75,0.67840356
37.75,37.25,0.6480353
37.75,37.75,0.4512608
37.75,38.25,0.6413725
72.25,23.75,0.61055386
72.75,23.75,0.78353226
72.75,24.25,0.8091106
72.75,24.75,1.1702368
73.25,19.25,1.5047885
73.25,19.75,1.5354464
73.25,20.25,1.5090168
73.25,20.75,1.7803618
73.25,21.25,1.6325713
73.25,22.25,0.7790947
73.25,22.75,0.62494326
73.25,23.25,0.7223956
73.25,23.75,1.0505679
73.25,24.25,1.4652991
73.25,24.75,1.2846545
73.25,25.25,1.3394225
73.75,16.25,1.7478532
73.75,16.75,1.6464504
73.75,17.25,1.5895431
73.75,17.75,1.2733094
73.75,18.25,0.7603537
73.75,19.25,1.2113149
73.75,19.75,1.0052506
73.75,20.25,0.913556
73.75,20.75,1.1685945
73.75,21.25,1.1306777
73.75,21.75,1.078949
73.75,22.25,0.8806622
73.75,22.75,1.0941875
73.75,23.25,1.0560479
73.75,23.75,0.5564679
73.75,24.25,0.6676723
73.75,25.25,0.94376254
73.75,25.75,0.7341089
74.25,15.25,1.9601067
74.25,15.75,1.7918069
74.25,16.25,1.4346156
74.25,16.75,1.4568496
74.25,17.25,0.9603845
74.25,17.75,0.5504619
74.25,18.25,0.21416786
74.25,18.75,0.24845177
74.25,19.25,0.291724
74.25,19.75,0.4550839
74.25,20.25,0.49283013
74.25,20.75,0.46973127
74.25,21.25,0.5186164
74.25,21.75,1.1781694
74.25,22.25,0.82903975
74.25,22.75,0.9946942
74.25,23.25,0.65675396
74.25,23.75,1.1139581
74.25,24.25,1.138598
74.25,24.75,0.67814916
74.25,25.25,0.6557589
74.25,25.75,0.4324495
74.75,14.75,1.9525201
74.75,15.25,2.165632
74.75,15.75,1.0485797
74.75,16.25,0.62387884
74.75,16.75,0.7566478
74.75,17.25,0.296162
74.75,17.75,0.15633164
74.75,18.25,0.36965626
74.75,18.75,0.288355
74.75,19.25,0.3593721
74.75,19.75,0.6516056
74.75,20.25,0.37870046
74.75,20.75,0.4356013
74.75,21.25,0.43252057
74.75,21.75,0.7349278
74.75,22.25,0.54920584
74.75,22.75,0.70326275
74.75,23.25,0.5298026
74.75,23.75,0.78070605
74.75,24.25,0.8277572
74.75,24.75,0.68656695
74.75,25.25,0.8354285
74.75,25.75,0.400007
75.25,14.25,1.2410798
75.25,14.75,1.0715414
75.25,15.25,0.60648286
75.25,15.75,0.387973
75.25,16.25,0.43932918
75.25,16.75,0.3454083
75.25,17.25,0.16760442
75.25,17.75,0.14912213
75.25,18.25,0.18029256
75.25,18.75,0.21239282
75.25,19.25,0.44344807
75.25,19.75,0.5331797
75.25,20.25,0.81232166
75.25,20.75,0.81831455
75.25,21.25,1.2927867
75.25,21.75,0.709646
75.25,22.25,0.8084188
75.25,22.75,0.66125613
75.25,23.25,0.63805056
75.25,23.75,0.64968187
75.25,24.25,0.6215975
75.25,24.75,0.7212322
75.25,25.25,0.49640575
75.25,25.75,0.56534827
75.75,14.25,0.80845046
75.75,14.75,0.48138094
75.75,15.25,0.294407
75.75,15.75,0.333182
75.75,16.25,0.29868013
75.75,16.75,0.17308259
75.75,17.25,0.16086477
75.75,17.75,0.18493095
75.75,18.25,0.39621708
75.75,18.75,0.4717076
75.75,19.25,0.545596
75.75,19.75,0.5551593
75.75,20.25,0.6574266
75.75,20.75,0.8678783
75.75,21.25,1.3318377
75.75,21.75,0.8233675
75.75,22.25,1.1037097
75.75,22.75,0.75607705
75.75,23.25,0.65098166
75.75,23.75,0.6928364
75.75,24.25,0.57271165
75.75,24.75,0.61241233
75.75,25.25,0.6386025
75.75,25.75,0.5267842
75.75,30.25,1.7038987
75.75,30.75,2.1001308
76.25,14.75,0.33907598
76.25,15.25,0.4091195
76.25,15.75,0.34255278
76.25,16.25,0.227199
76.25,16.75,0.23801678
76.25,17.25,0.23200618
76.25,17.75,0.36763436
76.25,18.25,0.548148
76.25,18.75,0.7230209
76.25,19.25,0.6266076
76.25,19.75,0.6986739
76.25,20.25,0.77087706
76.25,20.75,0.9997015
76.25,21.25,1.2535882
76.25,21.75,0.76204693
76.25,22.25,1.2901882
76.25,22.75,1.0814663
76.25,23.25,0.8051323
76.25,23.75,0.6554265
76.25,24.25,0.6227086
76.25,24.75,0.581667
76.25,25.25,0.5538354
76.25,25.75,0.45194355
76.25,26.25,0.40040419
76.25,26.75,0.45393044
76.25,29.75,1.0711102
76.25,30.25,1.7144945
76.25,30.75,2.116103
76.25,31.25,1.4746345
76.75,15.25,1.3970387
76.75,15.75,1.0677218
76.75,17.75,0.7128068
76.75,18.25,0.7989794
76.75,18.75,0.93545604
76.75,19.25,0.688531
76.75,19.75,0.7217405
76.75,20.25,0.84167176
76.75,20.75,0.846055
76.75,21.25,1.4498426
76.75,21.75,0.96890706
76.75,22.25,1.138009
76.75,22.75,1.1479541
76.75,23.25,0.7907443
76.75,23.75,0.740947
76.75,24.25,0.5996196
76.75,24.75,0.6156838
76.75,25.25,0.6524518
76.75,25.75,0.87393546
76.75,26.25,0.595036
76.75,26.75,0.40760934
76.75,27.25,0.4719341
76.75,29.75,1.4551835
76.75,30.25,1.5146588
76.75,30.75,1.2834203
76.75,31.25,3.280614
76.75,31.75,3.3729396
77.25,18.25,0.91229373
77.25,18.75,0.965015
77.25,19.25,1.011211
77.25,19.75,0.8601521
77.25,20.25,0.8641106
77.25,20.75,0.85361624
77.25,21.25,1.332628
77.25,21.75,1.90802
77.25,22.25,1.3312899
77.25,22.75,1.1771982
77.25,23.25,0.875634
77.25,23.75,0.9697877
77.25,24.25,0.8029157
77.25,24.75,0.86913866
77.25,25.25,1.0731403
77.25,25.75,1.5075631
77.25,26.25,1.0868528
77.25,26.75,0.5962729
77.25,29.75,1.8795207
77.25,30.25,1.8003347
77.25,30.75,1.2815374
77.25,31.25,2.9816213
77.25,31.75,3.2118895
77.75,18.25,1.0852007
77.75,18.75,1.0907768
77.75,19.25,1.0185838
77.75,19.75,1.1869881
77.75,20.25,1.0004823
77.75,20.75,0.92185336
77.75,21.25,1.1935267
77.75,21.75,1.2101475
77.75,22.25,1.5283525
77.75,22.75,1.2947515
77.75,23.25,1.1211327
77.75,23.75,0.6044342
77.75,24.25,0.59089965
77.75,24.75,0.61175925
77.75,25.25,1.0525068
77.75,25.75,1.3672547
77.75,26.25,0.73194385
77.75,26.75,0.47764724
77.75,28.75,1.5757672
77.75,29.25,1.971024
77.75,29.75,2.168618
77.75,30.25,2.3554783
77.75,30.75,3.5879276
78.25,18.25,1.4454567
78.25,18.75,1.4253309
78.25,19.25,1.3498284
78.25,19.75,1.3865131
78.25,20.25,1.1410365
78.25,20.75,1.0878526
78.25,21.25,1.279734
78.25,21.75,1.0272622
78.25,22.25,1.5501962
78.25,22.75,1.4514759
78.25,23.25,0.9635248
78.25,23.75,0.78816885
78.25,24.25,0.4981346
78.25,24.75,1.0329037
78.25,25.25,0.9194286
78.25,25.75,0.7485554
78.25,26.25,0.5099173
78.25,26.75,0.46365145
78.25,27.75,0.66714185
78.25,28.25,0.92205936
78.25,28.75,1.3693336
78.25,29.25,1.9339237
78.25,29.75,2.1098883
78.25,30.25,2.9491253
78.25,30.75,2.320118
78.75,18.25,1.3618727
78.75,18.75,1.6510044
78.75,19.25,1.9261873
78.75,19.75,1.4039817
78.75,20.25,1.0390033
78.75,20.75,1.1452171
78.75,21.25,1.3415
78.75,21.75,1.4487542
78.75,22.25,1.3122735
78.75,22.75,1.44576
78.75,23.25,0.9542822
78.75,23.75,0.9832771
78.75,24.25,1.1280295
78.75,24.75,0.90266824
78.75,25.25,0.9084418
78.75,25.75,0.40436992
78.75,26.25,0.33847427
78.75,26.75,0.55188787
78.75,27.25,0.5697251
78.75,27.75,0.6256387
78.75,28.25,0.8938483
78.75,28.75,1.3476467
78.75,29.25,1.906193
78.75,29.75,1.8832561
78.75,30.25,2.8082376
78.75,30.75,1.7544659
79.25,17.75,1.054449
79.25,18.25,1.2381568
79.25,18.75,1.4340458
79.25,19.25,1.5040305
79.25,19.75,1.4051666
79.25,20.25,1.1161793
79.25,20.75,1.0694758
79.25,21.25,1.1040382
79.25,21.75,1.9610473
79.25,22.25,0.95297784
79.25,22.75,1.226994
79.25,23.25,1.2221273
79.25,23.75,1.1859045
79.25,24.25,1.0957236
79.25,24.75,1.2098329
79.25,25.25,0.66343963
79.25,25.75,0.34287322
79.25,26.25,0.32245252
79.25,26.75,0.7250566
79.25,27.25,0.5519927
79.25,27.75,0.58534896
79.25,28.25,0.77877
79.25,28.75,1.2743504
79.25,29.25,2.2039642
79.25,29.75,1.9456416
79.75,18.25,1.4389477
79.75,18.75,1.4418854
79.75,19.25,0.9230265
79.75,19.75,1.244922
79.75,20.25,1.6125627
79.75,20.75,1.436281
79.75,21.25,1.2599444
79.75,21.75,2.2766862
79.75,22.25,1.3364894
79.75,22.75,1.0695636
79.75,23.25,0.9203205
79.75,23.75,1.2941166
79.75,24.25,0.7100726
79.75,24.75,1.2990717
79.75,25.25,0.6324409
79.75,25.75,0.35144687
79.75,26.25,0.3088783
79.75,27.25,0.5574349
79.75,27.75,0.81526136
79.75,28.25,0.77682924
79.75,28.75,1.0401297
79.75,29.25,1.4045289
79.75,29.75,1.3271888
80.25,18.25,2.3506875
80.25,18.75,1.7382306
80.25,19.25,2.380942
80.25,19.75,2.3385339
80.25,20.25,1.9669942
80.25,20.75,2.1087544
80.25,21.25,2.0242612
80.25,21.75,1.6836238
80.25,22.25,2.2286997
80.25,22.75,1.1067042
80.25,23.25,1.4315332
80.25,23.75,1.3342614
80.25,24.25,1.2770905
80.25,24.75,1.1063727
80.25,25.25,0.5213366
80.25,25.75,0.3713242
80.25,26.25,0.70361334
80.25,27.25,0.85948646
80.25,27.75,1.2372378
80.25,28.25,1.1400474
80.25,28.75,1.2406836
80.25,29.25,1.5340452
80.25,29.75,1.6079707
80.25,30.25,1.0918126
80.75,19.25,2.8222568
80.75,19.75,2.4174166
80.75,20.25,2.1426284
80.75,20.75,1.6231054
80.75,21.25,1.1766586
80.75,21.75,2.0718582
80.75,22.25,2.1995552
80.75,22.75,1.7849598
80.75,23.25,1.4840107
80.75,23.75,1.3433185
80.75,24.25,1.0505973
80.75,24.75,0.8542321
80.75,25.25,1.0407741
80.75,25.75,0.5578224
80.75,26.25,0.7089092
80.75,27.75,1.4441427
80.75,28.25,0.9718771
80.75,28.75,1.4534708
80.75,29.75,1.2099432
80.75,30.25,0.7838455
81.25,20.25,1.6966567
81.25,20.75,1.7079358
81.25,21.25,1.0293169
81.25,21.75,0.9567334
81.25,22.25,1.7993569
81.25,22.75,1.5475847
81.25,23.25,1.6367393
81.25,23.75,1.4439418
81.25,24.25,0.93293434
81.25,24.75,0.66577655
81.25,25.25,0.90639806
81.25,25.75,0.80708086
81.25,28.25,1.2207706
81.75,19.75,1.2918957
81.75,20.25,1.7334579
81.75,20.75,1.5300353
81.75,21.25,1.1023954
81.75,21.75,0.9840776
81.75,22.25,1.7725213
81.75,23.25,1.2062966
81.75,23.75,1.3515124
81.75,24.25,0.8931071
81.75,24.75,0.7240649
81.75,25.25,0.8746249
