Longitude,Latitude,Var
16.25,39.75,3.417017
16.75,-7.25,0.64208823
16.75,-6.75,0.987095
16.75,-6.25,0.8676408
16.75,-5.75,0.85879076
16.75,-5.25,0.8384825
16.75,-4.75,0.8035621
16.75,-4.25,0.6801294
16.75,-3.75,0.98656493
16.75,-3.25,1.0840219
16.75,-2.75,0.9791776
16.75,-2.25,0.8637421
16.75,-1.75,0.49082762
16.75,-1.25,0.7396036
16.75,7.75,1.5269852
16.75,8.25,2.054556
16.75,8.75,1.2308469
16.75,9.25,1.4702351
16.75,9.75,1.0505797
16.75,10.25,1.0218426
16.75,39.25,2.1309073
17.25,-7.75,0.6240536
17.25,-7.25,0.6466482
17.25,-6.75,0.9421038
17.25,-6.25,0.68443847
17.25,-5.75,0.7379885
17.25,-5.25,0.777859
17.25,-4.75,0.7329735
17.25,-4.25,0.79473716
17.25,-3.75,0.85094887
17.25,-3.25,0.6980492
17.25,-2.75,0.8633279
17.25,-1.25,0.8172567
17.25,4.25,2.0022411
17.25,4.75,1.9551488
17.25,7.75,1.6516875
17.25,8.25,1.896492
17.25,8.75,1.298944
17.25,9.25,1.7573324
17.75,-8.25,1.1227865
17.75,-7.75,0.85733587
17.75,-7.25,0.80290174
17.75,-6.75,0.653684
17.75,-6.25,0.6413251
17.75,-5.75,0.62032926
17.75,-5.25,0.58694047
17.75,-4.75,0.9148385
17.75,-4.25,0.779066
17.75,-3.75,0.51965094
17.75,-3.25,0.6785234
17.75,-2.75,0.9482592
17.75,-2.25,0.8875787
17.75,-1.75,0.99502695
17.75,-1.25,0.92492205
17.75,-0.25,0.81208533
17.75,0.75,0.83313763
17.75,1.25,0.8407933
17.75,4.25,1.9590182
17.75,7.75,2.8730333
17.75,8.25,2.0886075
17.75,8.75,1.5860146
17.75,9.25,1.9924836
17.75,9.75,1.4963832
18.25,-8.25,1.1201868
18.25,-7.75,0.85516435
18.25,-7.25,0.7107127
18.25,-6.75,0.65647715
18.25,-6.25,0.6211413
18.25,-5.75,0.6324034
18.25,-5.25,0.6926465
18.25,-4.75,0.7310055
18.25,-4.25,0.7794607
18.25,-3.75,0.6383355
18.25,-3.25,0.62509835
18.25,-2.75,1.044442
18.25,-2.25,1.0539198
18.25,-1.75,0.6236732
18.25,-1.25,1.1167707
18.25,-0.75,0.86490256
18.25,-0.25,0.8239269
18.25,0.25,0.8103465
18.25,0.75,0.86812055
18.25,1.25,0.861002
18.25,2.25,0.97134525
18.25,2.75,0.87666553
18.25,4.25,2.2694142
18.25,4.75,2.1240761
18.25,8.25,2.0407732
18.25,8.75,1.9537286
18.25,9.25,1.5037277
18.75,-7.75,0.73943406
18.75,-7.25,0.6829193
18.75,-6.75,0.67417634
18.75,-6.25,0.5739094
18.75,-5.75,0.5559791
18.75,-5.25,0.8236895
18.75,-4.75,0.7905709
18.75,-4.25,0.89970577
18.75,-3.75,0.7946115
18.75,-3.25,0.73859674
18.75,-2.75,1.1667463
18.75,-2.25,1.0932786
18.75,-1.75,1.107796
18.75,-1.25,1.1504486
18.75,-0.25,0.90679103
18.75,0.75,0.88257825
18.75,1.25,0.8646257
18.75,1.75,0.9529794
18.75,2.25,0.9498473
18.75,2.75,0.9363131
18.75,3.25,0.6774043
18.75,3.75,0.5705506
18.75,4.25,0.5645948
18.75,4.75,1.7204494
18.75,5.25,2.1580236
18.75,5.75,2.1149604
18.75,8.25,2.0459104
18.75,8.75,1.7211956
18.75,9.25,1.5690084
19.25,-7.75,0.6953463
19.25,-7.25,0.6483384
19.25,-6.75,0.60077006
19.25,-6.25,0.6657594
19.25,-5.75,0.4632456
19.25,-5.25,0.55914515
19.25,-4.75,0.6640728
19.25,-3.75,1.1274468
19.25,-2.75,1.1686045
19.25,-0.75,0.8880203
19.25,1.25,0.8712613
19.25,2.25,0.86493224
19.25,2.75,0.75143796
19.25,3.25,0.6417033
19.25,3.75,0.50476944
19.25,4.25,0.5307263
19.25,4.75,1.4604106
19.25,5.25,1.8803041
19.25,5.75,2.3587573
19.25,6.25,2.365068
19.25,8.75,2.939952
19.25,9.75,1.5550975
19.75,-7.25,0.82468575
19.75,-6.75,0.8039012
19.75,-6.25,0.6551595
19.75,-5.75,0.5515802
19.75,-5.25,0.56548953
19.75,-4.75,0.46142468
19.75,-4.25,0.924412
19.75,-0.75,0.9607012
19.75,-0.25,0.9671153
19.75,1.25,0.9008548
19.75,2.75,0.94250137
19.75,3.25,0.7773495
19.75,3.75,0.64993155
19.75,4.25,0.6397785
19.75,4.75,1.5652008
19.75,5.25,1.7332072
19.75,5.75,2.2902493
19.75,6.25,2.3570912
19.75,6.75,2.2875676
20.25,-6.75,0.85528654
20.25,-6.25,0.6597545
20.25,-5.75,0.5982711
20.25,-5.25,0.95384556
20.25,-4.25,1.1455508
20.25,-3.75,1.1519853
20.25,-3.25,1.1783105
20.25,-2.75,1.1445541
20.25,-0.25,0.94303703
20.25,1.25,0.9231752
20.25,2.25,0.6646532
20.25,2.75,0.91329616
20.25,3.25,0.70970094
20.25,3.75,0.55766827
20.25,4.25,0.6066502
20.25,4.75,1.5593057
20.25,5.25,2.295263
20.25,5.75,2.4174464
20.25,6.25,2.5769465
20.25,6.75,2.3439522
20.25,7.25,2.5276093
20.75,-7.25,0.99582314
20.75,-6.75,0.85143185
20.75,-6.25,0.7432458
20.75,-5.75,0.8190775
20.75,-5.25,0.6734771
20.75,-4.75,1.0371921
20.75,-4.25,1.1075742
20.75,-3.25,1.172392
20.75,-0.75,0.91569126
20.75,-0.25,0.9529983
20.75,0.75,0.86985433
20.75,1.25,0.86738926
20.75,2.25,0.8370852
20.75,2.75,0.9281057
20.75,3.25,0.79625344
20.75,3.75,0.63833344
20.75,4.25,0.5415269
20.75,4.75,2.048258
20.75,5.25,2.2114074
20.75,5.75,2.160903
20.75,6.25,2.3247712
20.75,6.75,2.3269222
20.75,7.25,2.3267488
20.75,41.75,16.71451
20.75,42.25,17.231108
21.25,-7.25,0.7496644
21.25,-6.75,0.8843359
21.25,-6.25,1.319778
21.25,-5.25,1.1593138
21.25,-4.75,1.1169238
21.25,-4.25,1.1637158
21.25,-3.75,1.117637
21.25,-2.25,0.93156695
21.25,-0.25,0.9099385
21.25,0.25,0.9154858
21.25,1.75,0.86534756
21.25,2.25,0.93745744
21.25,3.75,0.8549283
21.25,4.25,0.8677694
21.25,4.75,2.182162
21.25,5.25,2.3609147
21.25,5.75,2.154796
21.25,6.25,2.3700473
21.25,6.75,2.4122305
21.25,7.25,2.303311
21.25,7.75,1.9736187
21.25,41.75,16.731134
21.25,42.25,12.659559
21.75,-7.75,0.79486203
21.75,-7.25,0.74793345
21.75,-6.75,0.68260556
21.75,-5.25,1.148813
21.75,-4.75,1.1796433
21.75,-4.25,1.1831892
21.75,-3.75,1.0203928
21.75,-3.25,1.1479533
21.75,-0.75,0.9349093
21.75,-0.25,0.868412
21.75,1.75,0.8796986
21.75,2.25,0.881176
21.75,2.75,0.8562374
21.75,3.75,0.95117855
21.75,4.25,0.90207916
21.75,4.75,2.3772087
21.75,5.25,2.3102546
21.75,5.75,2.355458
21.75,6.25,2.433972
21.75,6.75,2.6924353
21.75,7.25,2.2808027
21.75,41.75,10.805773
21.75,42.25,7.948955
22.25,-7.75,0.8111244
22.25,-7.25,0.75462675
22.25,-6.75,0.7036136
22.25,-6.25,0.87705016
22.25,-5.75,0.86598045
22.25,-5.25,1.2546794
22.25,-4.75,1.2364967
22.25,-4.25,1.1519182
22.25,-3.75,1.1351649
22.25,-3.25,1.1666366
22.25,-1.25,0.9990298
22.25,-0.75,0.8792319
22.25,2.25,0.8318691
22.25,2.75,0.9660551
