Longitude,Latitude,Var
16.25,-1.25,0.71507317
16.25,1.25,1.5302311
16.25,1.75,1.4687951
16.25,2.25,2.4334276
16.25,2.75,3.0862448
16.25,3.25,1.7665753
16.25,3.75,1.1101536
16.25,4.25,0.8515446
16.25,4.75,0.6686334
16.25,5.25,0.58084023
16.75,-7.25,0.7278254
16.75,-6.75,1.0644305
16.75,-6.25,0.9450636
16.75,-5.75,0.9393817
16.75,-5.25,0.91074973
16.75,-4.75,0.85145056
16.75,-4.25,0.75398684
16.75,-3.75,1.0623308
16.75,-3.25,1.1903214
16.75,-2.75,1.0978004
16.75,-2.25,0.9310687
16.75,-1.75,0.74662876
16.75,-1.25,1.1710231
16.75,0.25,1.440531
16.75,0.75,1.5370891
16.75,1.25,1.5505683
16.75,1.75,1.5017333
16.75,4.25,0.79539037
16.75,4.75,0.648462
16.75,5.25,0.63782483
16.75,5.75,0.7076909
17.25,-7.75,0.6353168
17.25,-7.25,0.7476066
17.25,-6.75,0.9942688
17.25,-6.25,0.75103754
17.25,-5.75,0.822632
17.25,-5.25,0.8717807
17.25,-4.75,0.80607885
17.25,-4.25,0.87661934
17.25,-3.75,0.8836444
17.25,-3.25,0.7505147
17.25,-2.75,0.92149645
17.25,-2.25,1.0478736
17.25,-1.25,1.2761271
17.25,-0.75,1.2734883
17.25,0.25,1.4140426
17.25,4.25,0.75673217
17.25,4.75,0.6563143
17.25,5.25,0.6436456
17.25,5.75,0.7002779
17.75,-8.25,0.5230884
17.75,-7.75,0.66530603
17.75,-7.25,0.9011537
17.75,-6.75,0.737837
17.75,-6.25,0.70796573
17.75,-5.75,0.6658593
17.75,-5.25,0.65999025
17.75,-4.75,0.992238
17.75,-4.25,0.86286026
17.75,-3.75,0.5699576
17.75,-3.25,0.7086256
17.75,-2.75,1.0179033
17.75,-2.25,0.977566
17.75,-1.75,1.0931238
17.75,-1.25,1.1445298
17.75,-0.25,1.082103
17.75,0.75,1.0696388
17.75,1.25,1.4653032
17.75,3.75,1.0816712
17.75,4.25,0.74745756
17.75,4.75,0.67510575
17.75,5.25,0.67659956
17.75,5.75,0.7749787
18.25,-8.25,0.41652012
18.25,-7.75,0.82084364
18.25,-7.25,0.78586763
18.25,-6.75,0.72915256
18.25,-6.25,0.71084726
18.25,-5.75,0.6945828
18.25,-5.25,0.7785086
18.25,-4.75,0.791981
18.25,-4.25,0.79654664
18.25,-3.75,0.69520736
18.25,-3.25,0.7426653
18.25,-2.75,1.1589934
18.25,-2.25,1.12198
18.25,-1.75,0.68925947
18.25,-1.25,1.1297315
18.25,-0.75,1.1886191
18.25,-0.25,1.2217591
18.25,0.25,1.222212
18.25,0.75,1.2688177
18.25,1.25,1.4429965
18.25,2.25,1.6105411
18.25,2.75,1.6285732
18.25,3.75,1.0820584
18.25,4.25,0.82571054
18.25,4.75,0.7165519
18.25,5.25,0.7520339
18.25,5.75,0.7669452
18.75,-7.75,0.6593113
18.75,-7.25,0.78427327
18.75,-6.75,0.7599637
18.75,-6.25,0.63264763
18.75,-5.75,0.6278451
18.75,-5.25,0.92476064
18.75,-4.75,0.8253394
18.75,-4.25,0.9371076
18.75,-3.75,0.8757573
18.75,-3.25,0.8828227
18.75,-2.75,1.2725348
18.75,-2.25,1.1484826
18.75,-1.75,1.1787157
18.75,-1.25,1.218882
18.75,-0.25,1.2206197
18.75,0.75,1.2397028
18.75,1.25,1.3027776
18.75,1.75,1.073882
18.75,2.25,1.3864179
18.75,2.75,1.1196163
18.75,3.25,1.018965
18.75,3.75,0.8381792
18.75,4.25,0.76027447
18.75,4.75,0.8113732
18.75,5.25,0.7658114
18.75,5.75,0.72201025
18.75,6.25,0.74679846
19.25,-7.75,0.6453788
19.25,-7.25,0.71939903
19.25,-6.75,0.6733802
19.25,-6.25,0.7350478
19.25,-5.75,0.52281
19.25,-5.25,0.6283862
19.25,-4.75,0.7383698
19.25,-4.25,0.9958179
19.25,-3.75,1.1660343
19.25,-2.75,1.1396863
19.25,-2.25,1.2183324
19.25,-1.75,1.2912923
19.25,-0.75,1.3046227
19.25,1.25,1.2694304
19.25,2.25,1.4168864
19.25,2.75,1.1289985
19.25,3.25,0.92391205
19.25,3.75,0.713251
19.25,4.25,0.6672605
19.25,4.75,0.76313263
19.25,5.25,0.7628425
19.25,5.75,0.80719334
19.25,6.25,0.8615394
19.75,-7.25,0.76557255
19.75,-6.75,0.7879479
19.75,-6.25,0.7315271
19.75,-5.75,0.61486024
19.75,-5.25,0.69162405
19.75,-4.75,0.7697007
19.75,-4.25,1.0095564
